voter_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
32,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0
33,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1
34,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,-1,1,1,0,1
35,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0
36,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
37,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1
38,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,-1
39,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1
40,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0
41,1,1,1,-1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1
42,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0
43,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,-1,1,0,0
44,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1
45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
46,1,0,1,1,-1,-1,0,-1,1,1,0,1,0,1,0,1,0,0,1,1
47,1,0,1,1,1,0,1,1,1,1,1,1,1,1,-1,1,1,1,0,0
48,1,1,1,0,1,1,0,1,1,1,1,1,0,-1,0,1,0,0,1,1
49,1,1,1,0,1,-1,1,1,0,1,1,1,-1,1,1,1,1,0,1,1
50,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
51,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1
52,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1
53,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1
54,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,1
55,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1
56,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1
57,1,0,1,0,1,0,1,1,1,0,-1,1,1,1,0,1,1,1,-1,0
58,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
59,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
60,0,-1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0
61,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0
62,1,1,1,-1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1
63,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
64,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0
65,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
66,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1
67,-1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1
68,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1
69,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,-1,1,1,0
70,1,1,1,-1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1,1
71,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1
72,1,1,1,-1,1,-1,1,1,1,1,0,0,1,1,1,1,1,1,0,0
73,1,1,1,1,1,1,-1,1,1,1,1,1,1,0,0,0,0,1,1,0
74,-1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1
75,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1
76,-1,1,0,1,1,1,-1,1,1,1,1,0,1,1,1,0,0,-1,1,1
77,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1
78,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1
79,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0
80,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1
81,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1
82,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1
83,1,-1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1
84,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1
85,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1
86,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,1
87,-1,1,0,-1,1,1,1,0,0,0,1,1,1,0,1,0,-1,0,1,0
88,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
89,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1
90,1,1,1,1,1,1,0,1,1,-1,1,0,1,1,1,0,1,1,1,1
91,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
92,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
93,1,1,-1,1,0,0,1,0,0,1,1,1,0,0,1,1,-1,1,1,1
94,1,1,0,1,1,0,0,1,1,0,0,1,-1,1,1,1,1,1,0,1
95,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
96,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
97,0,1,1,-1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1
98,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1
99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
