voter_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
38,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1
39,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1
40,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1
41,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1
42,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1
43,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1
44,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1
45,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1
46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
47,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
48,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1
49,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
51,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1
52,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54,0,1,0,1,1,1,1,1,0,1,1,1,0,-1,0,1,0,1,1,1
55,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1
56,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
57,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
58,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1
59,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
60,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
62,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1
63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
64,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1
65,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
66,0,0,0,0,0,-1,1,1,0,1,1,1,0,-1,0,0,0,0,0,1
67,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,1
68,1,0,0,1,0,0,0,0,0,1,1,1,0,-1,0,0,1,0,1,1
69,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
70,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
71,0,1,-1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
72,0,1,0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1
73,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1
74,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1
77,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1
78,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
79,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
80,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1
81,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
82,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
83,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1
84,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
85,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1
86,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87,1,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1
88,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
89,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1
90,0,0,1,0,0,0,1,-1,1,0,1,0,0,0,1,0,0,0,0,1
91,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1
92,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
96,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
97,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
98,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0
99,0,1,0,0,1,1,0,1,0,1,0,0,-1,0,0,0,0,1,0,0
