voter_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
57,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0
58,1,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,1,1
59,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0
60,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
61,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1
62,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0
63,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1
64,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
65,1,1,0,1,0,0,1,1,1,0,1,-1,1,1,1,1,1,1,0,0
66,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1
67,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1
68,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1
69,1,1,1,0,-1,1,0,1,0,1,0,0,1,1,0,1,1,0,1,1
70,1,1,-1,1,1,1,-1,1,0,0,0,0,0,0,1,0,1,1,0,0
71,0,1,1,1,1,1,1,1,0,1,-1,1,1,1,1,0,1,1,0,0
72,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,0,1
73,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1
74,1,1,1,1,1,1,0,1,0,1,1,0,1,-1,1,1,0,1,1,1
75,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1
76,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1
77,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0
78,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0
79,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,-1,1
80,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0,1
81,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0
82,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1
83,1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1
84,0,0,0,1,1,1,1,1,1,1,0,-1,1,0,1,1,1,0,0,0
85,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0
86,1,1,0,1,1,1,1,0,1,1,-1,1,0,1,0,0,0,1,1,0
87,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0
88,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1
89,1,0,1,1,1,-1,1,1,0,1,0,1,1,1,0,1,1,1,1,1
90,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
91,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0
92,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1
93,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1
94,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1
95,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,-1,1,0
96,1,1,1,1,1,1,1,0,1,1,1,1,0,0,-1,1,1,1,1,1
97,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1
98,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1
99,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1
