voter_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
35,1,1,1,0,1,0,0,0,1,1,0,0,-1,-1,-1,1,0,1,0,0
36,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1
37,1,1,0,1,0,1,1,1,0,0,1,1,1,1,-1,1,1,0,1,1
38,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0
39,1,0,1,-1,0,1,0,1,-1,0,1,1,1,1,1,1,1,1,0,-1
40,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,-1,0,0,0,1
41,1,0,1,-1,0,1,0,1,0,1,-1,0,1,-1,0,-1,0,0,1,0
42,1,0,-1,1,1,-1,1,-1,1,0,1,1,0,0,1,1,0,-1,1,0
43,0,0,0,0,1,-1,0,-1,1,1,0,1,0,1,0,0,1,1,0,0
44,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,-1,1,1,1,0
45,1,1,1,1,-1,0,1,1,1,1,0,0,-1,0,0,0,1,1,1,0
46,1,0,0,-1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,-1,1
47,1,0,1,1,1,1,0,0,-1,1,-1,1,1,1,0,0,0,0,1,0
48,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,-1,1,1,0,1
49,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1
50,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1
51,0,0,0,0,-1,1,-1,1,0,1,-1,0,0,0,1,0,1,1,1,1
52,1,0,-1,0,1,1,1,0,0,1,0,1,1,1,1,0,-1,1,0,0
53,0,0,1,0,1,0,1,0,1,1,0,0,1,-1,0,1,0,1,0,1
54,1,0,0,0,0,0,0,-1,1,1,1,0,1,1,0,1,1,-1,0,1
55,1,1,0,0,1,0,1,1,0,1,1,1,0,-1,0,1,1,0,1,0
56,0,1,0,1,1,-1,0,0,0,0,0,0,1,-1,0,1,1,1,1,0
57,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,0
58,1,0,0,1,1,0,-1,0,0,1,1,0,1,0,0,0,1,1,1,1
59,-1,1,1,1,1,0,1,0,1,0,1,1,0,-1,0,1,1,0,1,0
60,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,1,-1,0,1
61,1,1,0,0,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1
62,0,1,1,1,1,1,0,1,0,-1,1,1,1,-1,1,0,0,0,0,0
63,1,1,1,0,0,-1,1,0,1,1,0,1,1,0,1,1,1,1,0,-1
64,1,1,1,0,-1,-1,1,1,1,0,1,0,0,1,1,1,1,1,0,1
65,1,0,0,1,-1,0,0,0,1,-1,1,0,0,1,1,-1,0,1,0,0
66,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1
67,1,-1,1,0,0,0,1,1,1,1,0,0,1,1,0,1,-1,1,0,1
68,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,-1,0,-1,1
69,1,1,0,-1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1
70,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
71,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0
72,1,1,1,1,1,0,0,0,0,1,-1,0,0,0,1,1,1,1,0,1
73,-1,0,1,1,-1,-1,1,1,0,1,-1,1,1,1,0,0,1,0,1,1
74,1,1,-1,1,-1,1,0,1,-1,1,1,0,0,0,1,0,0,-1,1,-1
75,0,-1,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1
76,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,-1,0,0,1
77,0,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,0,1,-1,0
78,-1,-1,0,0,0,1,1,1,1,1,1,0,0,-1,1,1,0,0,0,0
79,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,1
80,0,1,0,0,1,1,0,1,1,1,1,0,0,1,-1,1,1,-1,0,1
81,1,-1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,-1
82,-1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,-1,1,1
83,1,-1,0,1,0,-1,0,1,1,0,1,0,0,1,0,-1,0,1,0,0
84,0,-1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
85,0,0,1,-1,1,0,1,1,0,1,0,1,-1,0,1,0,1,0,-1,0
86,1,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0
87,1,1,1,0,0,0,0,-1,1,1,0,1,0,0,1,-1,1,0,0,-1
88,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1
89,1,0,1,1,1,0,1,0,0,1,0,1,1,0,-1,1,0,1,0,0
90,0,0,1,-1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0
91,0,1,-1,0,0,1,0,1,0,1,1,-1,1,1,1,1,1,1,0,0
92,1,0,1,0,1,0,1,0,1,0,1,0,-1,-1,0,0,1,1,1,1
93,-1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0
94,0,0,1,-1,1,1,1,1,0,1,1,-1,0,1,1,1,0,1,1,1
95,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0
96,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1
97,1,1,1,1,0,0,1,-1,1,-1,0,1,0,0,0,0,0,1,0,-1
98,-1,1,0,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1
99,0,1,0,1,0,0,1,0,-1,1,1,0,1,1,1,0,1,1,0,0
